time,price,fll_cwt_kf,fsl_cwt_kf
2024-01-03 02:30:00+00:00,41571.08609309317,0.041656107201468257,0.07121842113470947
2024-01-03 03:00:00+00:00,41534.07687632072,0.055084047783143,0.05098548028123355
2024-01-03 03:30:00+00:00,41610.727589269,0.06367376989742246,0.05722378388048254
2024-01-03 04:00:00+00:00,41513.71956642671,0.1204816235426851,0.04859718181954599
2024-01-03 04:30:00+00:00,41492.40384779242,0.09594264498997716,0.08085519945635862
2024-01-03 05:00:00+00:00,41393.97403526101,0.07353578789236592,0.10211402033646477
2024-01-03 05:30:00+00:00,41358.90408385009,0.05427940746940277,0.07040210185150036
2024-01-03 06:00:00+00:00,41445.880970239334,0.03873604044542966,0.05952034824956853
2024-01-03 06:30:00+00:00,41267.29105862326,0.051767626834403814,0.04904500421016625
2024-01-03 07:00:00+00:00,41312.13412267695,0.05792078630656534,0.05987369091769672
2024-01-03 07:30:00+00:00,41336.69483337137,0.04169640182091255,0.05176009875826413
2024-01-03 08:00:00+00:00,41275.33992366354,0.05389765129082966,0.07876481566206028
2024-01-03 08:30:00+00:00,41126.392994505564,0.05372463356549016,0.06349359293949175
2024-01-03 09:00:00+00:00,41133.80972939411,0.04703558829813861,0.05896738579693741
2024-01-03 09:30:00+00:00,41079.395621312324,0.05455234854286087,0.051374500643892373
2024-01-03 10:00:00+00:00,41103.2980678965,0.09680416236634634,0.06158837380277676
2024-01-03 10:30:00+00:00,41105.54361736072,0.07070256227257374,0.09203291009485788
2024-01-03 11:00:00+00:00,41270.478613909465,0.06495880017985109,0.09379978494664805
2024-01-03 11:30:00+00:00,41245.79019802338,0.06822649752539973,0.07269457199929116
2024-01-03 12:00:00+00:00,41140.38769740237,0.04567875844512341,0.05189529322189154
2024-01-03 12:30:00+00:00,41158.83050284273,0.035425940422781695,0.04127808659012622
2024-01-03 13:00:00+00:00,41181.47374463654,0.02557700801290769,0.06873733551044314
2024-01-03 13:30:00+00:00,41321.64512737786,0.07719472458583454,0.06302932115108598
2024-01-03 14:00:00+00:00,41408.0056732014,0.06262799037074417,0.06089561042917715
2024-01-03 14:30:00+00:00,41444.96545520013,0.06158103499403834,0.07146199237633377
2024-01-03 15:00:00+00:00,41596.8594639227,0.047156570729352185,0.06256584341822147
2024-01-03 15:30:00+00:00,41473.420954433874,0.031741156358185064,0.07611852057587534
2024-01-03 16:00:00+00:00,41407.14225937336,0.03283775744236693,0.06293509623622963
2024-01-03 16:30:00+00:00,41311.33611225279,0.027867822926346777,0.051606026315996076
2024-01-03 17:00:00+00:00,41271.096813033975,0.040544647159691076,0.03845623787862274
2024-01-03 17:30:00+00:00,41129.29760107752,0.05696013141624358,0.02617039845604691
2024-01-03 18:00:00+00:00,41194.65776008594,0.04109133965454504,0.03502303324029046
2024-01-03 18:30:00+00:00,41171.77814625251,0.03418646627929584,0.05251994641195781
2024-01-03 19:00:00+00:00,41020.66685966604,0.030015370573332974,0.06400458844404258
2024-01-03 19:30:00+00:00,40916.649634790265,0.04955335304189579,0.08522156534504294
2024-01-03 20:00:00+00:00,40948.73204662777,0.04895655338845328,0.07070375979454702
2024-01-03 20:30:00+00:00,41034.62254971903,0.0359489017363118,0.08917024217284045
2024-01-03 21:00:00+00:00,41239.972404988795,0.0622253688210297,0.07512031165801333
2024-01-03 21:30:00+00:00,41541.48831070688,0.04756301807778353,0.054044118348059035
2024-01-03 22:00:00+00:00,41584.548574150256,0.040015988981586564,0.058769099952470066
2024-01-03 22:30:00+00:00,41481.8019760985,0.031235708446376555,0.04349672741647208
2024-01-03 23:00:00+00:00,41261.28737827625,0.03798760283128344,0.04287226439716159
2024-01-03 23:30:00+00:00,41288.911920458886,0.035304071329518946,0.06508729840777161
2024-01-04 00:00:00+00:00,41205.08350057041,0.07179916708035947,0.043552915992430254
2024-01-04 00:30:00+00:00,41162.31863131602,0.06400497833875546,0.0454999032669918
2024-01-04 01:00:00+00:00,41099.378491730145,0.04761854901463882,0.037254440626232774
2024-01-04 01:30:00+00:00,41084.91499246804,0.04616243953169455,0.06151006204133961
2024-01-04 02:00:00+00:00,41194.550281810276,0.08484167503844726,0.09574781228960236
2024-01-04 02:30:00+00:00,41210.72732009911,0.059325498510793696,0.07509205382651891
2024-01-04 03:00:00+00:00,41194.38691797789,0.06272424445506433,0.07616787090214382
2024-01-04 03:30:00+00:00,41087.86707106517,0.050379790198381805,0.053155729635067595
2024-01-04 04:00:00+00:00,40916.20379821395,0.038350012884435895,0.055133613816116284
2024-01-04 04:30:00+00:00,40866.48934121373,0.0769351675597201,0.04161053139063792
2024-01-04 05:00:00+00:00,40860.99495050055,0.06472927875263991,0.033413165370189686
2024-01-04 05:30:00+00:00,41041.99308405033,0.057141973801915276,0.03519992437877124
2024-01-04 06:00:00+00:00,41055.36207600424,0.04681018170455149,0.029230709242432797
2024-01-04 06:30:00+00:00,41156.352900925966,0.04037258298996129,0.039956727394984896
2024-01-04 07:00:00+00:00,41105.01198581994,0.027498803367026897,0.04162150878225804
2024-01-04 07:30:00+00:00,40983.42434857499,0.04118425760353889,0.035245010991474854
2024-01-04 08:00:00+00:00,40884.65907198775,0.029439109261179403,0.030334138259407884
2024-01-04 08:30:00+00:00,40810.59967853153,0.05345469114448957,0.043874025278319614
2024-01-04 09:00:00+00:00,41028.33879410209,0.03926313348878048,0.058047600681254766
2024-01-04 09:30:00+00:00,40944.17491015274,0.04154082263896966,0.05512776834113237
2024-01-04 10:00:00+00:00,41030.093052029406,0.03478537971033112,0.06360411379281372
2024-01-04 10:30:00+00:00,40937.579542175525,0.03190322313776492,0.046579149818197475
2024-01-04 11:00:00+00:00,41033.03151041357,0.032058698425722426,0.03611703562414953
2024-01-04 11:30:00+00:00,41072.53978110347,0.04098182895576549,0.03191444888020538
2024-01-04 12:00:00+00:00,41056.45913914942,0.07746777284946385,0.024998697527763365
2024-01-04 12:30:00+00:00,41052.27543985401,0.06010969850042567,0.028260157692620826
2024-01-04 13:00:00+00:00,40985.12910102526,0.040431210994157356,0.025199647182423943
2024-01-04 13:30:00+00:00,41030.86041253467,0.06836188552539729,0.02645022467114844
2024-01-04 14:00:00+00:00,40984.216036409816,0.0717809361492324,0.023237836889840272
2024-01-04 14:30:00+00:00,40858.831995263965,0.05127613268438405,0.02461977654781506
2024-01-04 15:00:00+00:00,40728.50270536701,0.03675627643642756,0.031272154236097756
2024-01-04 15:30:00+00:00,40746.07961573192,0.04498783527858437,0.04661929897862487
2024-01-04 16:00:00+00:00,40907.251983897506,0.04717082335365673,0.07081242340801583
2024-01-04 16:30:00+00:00,40923.61729970032,0.0922399660035048,0.058246675318128355
2024-01-04 17:00:00+00:00,40911.481325891815,0.08456028416098747,0.04504960692872157
2024-01-04 17:30:00+00:00,40940.725700087685,0.06291682200570885,0.03141212056552056
2024-01-04 18:00:00+00:00,41074.615804710775,0.04674547694088299,0.09146277207205505
2024-01-04 18:30:00+00:00,41097.14961344457,0.0460154109844644,0.0892577267576678
2024-01-04 19:00:00+00:00,41054.95144791044,0.03133705852440956,0.07659323184481673
2024-01-04 19:30:00+00:00,41168.655185079835,0.022262369353246495,0.05370417270400491
2024-01-04 20:00:00+00:00,41212.807158839765,0.017673524807852187,0.03615753922226309
2024-01-04 20:30:00+00:00,41371.34334406586,0.01811689139058927,0.02538702717344519
2024-01-04 21:00:00+00:00,41390.29932250634,0.025289086801582067,0.02509137593452633
2024-01-04 21:30:00+00:00,41263.79020508258,0.04138160903767045,0.023313317311496766
2024-01-04 22:00:00+00:00,41122.89271977357,0.0711244491651254,0.021545147572236453
2024-01-04 22:30:00+00:00,41292.97079225061,0.084059552577431,0.02148848717610657
2024-01-04 23:00:00+00:00,41471.2929216505,0.08783375931830101,0.04664496552510465
2024-01-04 23:30:00+00:00,41452.68486289515,0.06687535078968976,0.03370585106912763
2024-01-05 00:00:00+00:00,41412.99351928883,0.04956722869687956,0.026402946710168226
2024-01-05 00:30:00+00:00,41564.5772220964,0.05312492408417768,0.02173019462087718
2024-01-05 01:00:00+00:00,41449.70154684849,0.05675274231314545,0.0224005727082427
2024-01-05 01:30:00+00:00,41357.089743561904,0.04114872269681113,0.01628088037131779
2024-01-05 02:00:00+00:00,41423.658571056534,0.038164454810643116,0.0330445069830691
2024-01-05 02:30:00+00:00,41382.813751638496,0.029895335423885137,0.02816467919329374
2024-01-05 03:00:00+00:00,41382.283861889686,0.021202020308643835,0.03058604678473792
2024-01-05 03:30:00+00:00,41365.378214954944,0.032764624634492284,0.034521479821003544
2024-01-05 04:00:00+00:00,41400.30269711951,0.053081837558673864,0.03254725539749924
2024-01-05 04:30:00+00:00,41546.23473016032,0.0916582463233808,0.050409415118079406
2024-01-05 05:00:00+00:00,41555.644450106236,0.07277086682527535,0.07241404992949599
2024-01-05 05:30:00+00:00,41622.596555822085,0.04935370963355346,0.051291699205898586
2024-01-05 06:00:00+00:00,41409.808620932155,0.09754162510388642,0.03997969928957023
2024-01-05 06:30:00+00:00,41404.76537881115,0.13438986792616833,0.03112300322491907
2024-01-05 07:00:00+00:00,41317.57293648022,0.21302044354502148,0.02282531961683573
2024-01-05 07:30:00+00:00,41191.8685526188,0.22900971843068896,0.040116150644481596
2024-01-05 08:00:00+00:00,41101.53590401736,0.1702264286123721,0.047168941566144845
2024-01-05 08:30:00+00:00,41067.21777264211,0.1273518789783368,0.037458943440510706
2024-01-05 09:00:00+00:00,41161.359435158854,0.11326020136023887,0.03070403608150693
2024-01-05 09:30:00+00:00,41025.09516641886,0.07731108747373946,0.03710270258704203
2024-01-05 10:00:00+00:00,41028.23693646064,0.057436146226985854,0.034989990022442956
2024-01-05 10:30:00+00:00,40978.60543452005,0.05013792789583223,0.04027188405075678
2024-01-05 11:00:00+00:00,40945.05021421168,0.07126860898171039,0.034071570456979075
2024-01-05 11:30:00+00:00,41047.823905566605,0.08684102652099857,0.03808506167244324
2024-01-05 12:00:00+00:00,41103.082235680806,0.07048338582140186,0.05533402987460845
2024-01-05 12:30:00+00:00,41240.74019779408,0.049142506744080314,0.0487706163513698
2024-01-05 13:00:00+00:00,41224.81345251528,0.06351296135566106,0.04980989566174966
2024-01-05 13:30:00+00:00,41153.15055132666,0.04424536193501565,0.04408343926074265
2024-01-05 14:00:00+00:00,41130.125755823654,0.03680601774029454,0.05268483539082894
2024-01-05 14:30:00+00:00,41155.068124416095,0.04196277799387228,0.05431571501309444
2024-01-05 15:00:00+00:00,41173.23935630562,0.029506468956684625,0.05914106474431656
2024-01-05 15:30:00+00:00,41061.77109400859,0.025085358737871398,0.05430985523913849
2024-01-05 16:00:00+00:00,41071.06132155617,0.05180105871751298,0.08157786760828195
2024-01-05 16:30:00+00:00,41094.50195754788,0.06291659723748114,0.08004381314316551
2024-01-05 17:00:00+00:00,41353.95340840545,0.04461659419909191,0.06709699480172451
2024-01-05 17:30:00+00:00,41548.446705221126,0.049332352089223486,0.06208178435914247
2024-01-05 18:00:00+00:00,41459.9138242128,0.058555259163023884,0.05195406415428454
2024-01-05 18:30:00+00:00,41430.137298580325,0.04513682147197654,0.05237428025641981
2024-01-05 19:00:00+00:00,41278.837732360815,0.04107363921689437,0.07994275439691226
2024-01-05 19:30:00+00:00,41217.92347408878,0.042744971829973555,0.05720740598113464
2024-01-05 20:00:00+00:00,41250.45776459711,0.031448902797538425,0.04653119570079372
2024-01-05 20:30:00+00:00,41375.00043020381,0.026454941911213246,0.06267499088359205
2024-01-05 21:00:00+00:00,41299.65450768096,0.07567525875786635,0.04727011860953614
2024-01-05 21:30:00+00:00,41232.169649015705,0.06055676876235708,0.04196048103974344
2024-01-05 22:00:00+00:00,41011.4192339258,0.056645064150147216,0.044769844103488395
2024-01-05 22:30:00+00:00,40994.744723967386,0.054313704832747604,0.05775193391974683
2024-01-05 23:00:00+00:00,40886.0056762937,0.0807662613938159,0.04106819049123502
2024-01-05 23:30:00+00:00,40831.924816282204,0.08385118581805287,0.05700512505153924
2024-01-06 00:00:00+00:00,40742.513070732864,0.06865652385938568,0.053352775545317394
2024-01-06 00:30:00+00:00,40732.9129685682,0.05058986731285099,0.05195187941969098
2024-01-06 01:00:00+00:00,40554.31217660206,0.042726151987593386,0.03608902885333006
2024-01-06 01:30:00+00:00,40405.84707215882,0.030175825712082934,0.03689644900485345
2024-01-06 02:00:00+00:00,40621.50563385552,0.048720889590591496,0.027770469607305486
2024-01-06 02:30:00+00:00,40490.97320044579,0.05144716952786113,0.06714520251682496
2024-01-06 03:00:00+00:00,40380.10048574447,0.0461476506374739,0.05435776042218635
2024-01-06 03:30:00+00:00,40565.963809815294,0.04748086438902706,0.07649334242348882
2024-01-06 04:00:00+00:00,40861.653381820535,0.08614671800539903,0.06698644323607109
2024-01-06 04:30:00+00:00,40742.14810399479,0.06622207499133345,0.08545474345756834
2024-01-06 05:00:00+00:00,40704.657230270146,0.09344994959716155,0.057663616286996816
2024-01-06 05:30:00+00:00,40739.42932797644,0.06275450678698462,0.0435187519408587
2024-01-06 06:00:00+00:00,40915.875720208,0.04664973579724323,0.0673762905822212
2024-01-06 06:30:00+00:00,40815.054837163814,0.0444738972698248,0.10173512306282534
2024-01-06 07:00:00+00:00,40790.03493715059,0.0410633928660766,0.07891108061620915
2024-01-06 07:30:00+00:00,40869.38107781375,0.05621550731245897,0.0599974124227763
2024-01-06 08:00:00+00:00,40913.826778734474,0.07635638390683605,0.0422947845023567
2024-01-06 08:30:00+00:00,40875.369902952465,0.06354192779966428,0.02930831850171226
2024-01-06 09:00:00+00:00,40861.69703231985,0.0672673541120488,0.020474083306431686
2024-01-06 09:30:00+00:00,40721.486698682544,0.055183181366288095,0.027628808439802543
2024-01-06 10:00:00+00:00,40697.24694362213,0.05904634323485439,0.031546384073842026
2024-01-06 10:30:00+00:00,40670.15287286643,0.06794750262164609,0.024175891231132805
2024-01-06 11:00:00+00:00,40693.765687193074,0.07184441962507968,0.02227635184322502
2024-01-06 11:30:00+00:00,40637.30899687626,0.06406607876080567,0.02467290723585098
2024-01-06 12:00:00+00:00,40685.2423859861,0.055913507633937425,0.0170551621869597
2024-01-06 12:30:00+00:00,40788.379362744134,0.07095530765603292,0.028160995171326177
2024-01-06 13:00:00+00:00,40804.2317183985,0.08885200436263253,0.0376725072299028
2024-01-06 13:30:00+00:00,40840.13037555531,0.08642790483280942,0.04860492583078606
2024-01-06 14:00:00+00:00,40845.55791448882,0.08059145350095126,0.053980140759039036
2024-01-06 14:30:00+00:00,40845.56653219698,0.07888709525538001,0.047876476668867546
2024-01-06 15:00:00+00:00,40771.95183209208,0.053458988172713766,0.08011744498288413
2024-01-06 15:30:00+00:00,40804.22482015797,0.09936296148871662,0.061196653543265325
2024-01-06 16:00:00+00:00,40794.30176634795,0.09093075731231473,0.06197897393472791
2024-01-06 16:30:00+00:00,41008.33463556411,0.07458158202367714,0.044202615835583235
2024-01-06 17:00:00+00:00,41169.95394370579,0.07532721785836127,0.032450005481351504
2024-01-06 17:30:00+00:00,41209.686315868676,0.07567028582640944,0.04133213120732317
2024-01-06 18:00:00+00:00,41131.147880703655,0.07964102255363437,0.031815013439369016
2024-01-06 18:30:00+00:00,41016.91988809063,0.0834186732706646,0.040693879731602
2024-01-06 19:00:00+00:00,41139.24446797844,0.06908627423171056,0.04763347384187378
2024-01-06 19:30:00+00:00,41166.27660686613,0.05025721349181493,0.08410153193978609
2024-01-06 20:00:00+00:00,41215.72056655561,0.03984597597757229,0.05866640145583506
2024-01-06 20:30:00+00:00,41036.351086385024,0.0820289502532487,0.041107855113379776
2024-01-06 21:00:00+00:00,41131.60820295578,0.0943321491584598,0.04213491486820363
2024-01-06 21:30:00+00:00,41178.36235375082,0.07627019024799883,0.06551050552628804
2024-01-06 22:00:00+00:00,41064.20658691757,0.07876247960340596,0.05769685612596013
2024-01-06 22:30:00+00:00,41015.828126814944,0.06808040832969033,0.13969149384708268
2024-01-06 23:00:00+00:00,41042.8784917133,0.05305964014452417,0.11222474812136189
2024-01-06 23:30:00+00:00,41048.262315870066,0.05859672147569443,0.09262307635077323
2024-01-07 00:00:00+00:00,41018.290464651756,0.05650170620685642,0.07149115977349318
2024-01-07 00:30:00+00:00,41007.67955774339,0.0615229077491245,0.06963964715900034
2024-01-07 01:00:00+00:00,40981.85517359487,0.09500665184373605,0.0828204514415338
2024-01-07 01:30:00+00:00,40997.48889174425,0.07933897579248693,0.0712724246036601
2024-01-07 02:00:00+00:00,41148.585332386734,0.05822171815181875,0.08096099478937835
2024-01-07 02:30:00+00:00,40885.394726221864,0.041919342813130894,0.06985607837234532
2024-01-07 03:00:00+00:00,40861.192600890005,0.03422777242504106,0.04886936470424768
2024-01-07 03:30:00+00:00,40879.227850019575,0.032642427550496775,0.058717641991822535
2024-01-07 04:00:00+00:00,40909.48905942548,0.024533312479660657,0.055644815756309335
2024-01-07 04:30:00+00:00,40871.469648392136,0.03607216492646953,0.07241504289393486
2024-01-07 05:00:00+00:00,40692.363732820115,0.04778102139055788,0.07527417374361359
2024-01-07 05:30:00+00:00,40725.74469577112,0.059493911780467396,0.05176149009030738
2024-01-07 06:00:00+00:00,40901.994036851254,0.0492283876597213,0.042644301666396614
2024-01-07 06:30:00+00:00,40745.44940080411,0.13042348985886745,0.032890352007141396
2024-01-07 07:00:00+00:00,40833.53713394151,0.10447145029590786,0.035345825462084514
2024-01-07 07:30:00+00:00,40800.013785163435,0.07355148440752625,0.03573933357225969
2024-01-07 08:00:00+00:00,40793.75917923725,0.055736303097109405,0.02513244509690775
2024-01-07 08:30:00+00:00,40686.521158881085,0.04652835276693322,0.024004236759554633
2024-01-07 09:00:00+00:00,40652.515732185144,0.06335656334892911,0.023288709819146512
2024-01-07 09:30:00+00:00,40784.85588416067,0.05482391670478906,0.03616038369417919
2024-01-07 10:00:00+00:00,40844.30794890659,0.05576270538596302,0.036883151079520504
2024-01-07 10:30:00+00:00,41021.579204841444,0.06658730357169908,0.03063686867197409
2024-01-07 11:00:00+00:00,41142.505330001964,0.05559188086279633,0.02534368567112988
2024-01-07 11:30:00+00:00,41187.6929421331,0.04757565832017301,0.01814576087742729
2024-01-07 12:00:00+00:00,41367.65656246938,0.0413337990282414,0.03815317427204003
2024-01-07 12:30:00+00:00,41413.0817801696,0.033560815943749704,0.052122217296912104
2024-01-07 13:00:00+00:00,41498.894419539225,0.02450967914938829,0.07291492275728578
2024-01-07 13:30:00+00:00,41468.13740627254,0.017894004036974328,0.055379991083967836
2024-01-07 14:00:00+00:00,41475.03680775415,0.026182989904699257,0.08505373876575995
2024-01-07 14:30:00+00:00,41402.785616330526,0.03499156391295871,0.08316250055244157
2024-01-07 15:00:00+00:00,41505.34125201842,0.053868104779774564,0.08496075871183356
2024-01-07 15:30:00+00:00,41383.25642160878,0.04478317135251003,0.06570144006555956
2024-01-07 16:00:00+00:00,41464.276140115864,0.056735913474262496,0.052179897195756275
2024-01-07 16:30:00+00:00,41444.51782893156,0.05014093932974129,0.05840252159282068
2024-01-07 17:00:00+00:00,41566.050100115506,0.05617142287391649,0.07823152875786402
2024-01-07 17:30:00+00:00,41644.15002570737,0.04268947930488953,0.1004424131401444
